date,temp_max,temp_min,precipitation,wind_speed,weather_code,condition,year,month,day
23-10-2024,32.1,20,0,17.5,0,Sunny,2024,10,23
24-10-2024,32.6,20.2,0,14.8,0,Sunny,2024,10,24
25-10-2024,32,19,0,17.9,0,Sunny,2024,10,25
26-10-2024,31.5,19,0,13.2,0,Sunny,2024,10,26
27-10-2024,31,20.4,0,8.5,0,Sunny,2024,10,27
28-10-2024,31.4,21,0,10.9,0,Sunny,2024,10,28
29-10-2024,32.8,20.6,0,8.9,0,Sunny,2024,10,29
30-10-2024,34.3,21.3,0,12.4,0,Sunny,2024,10,30
31-10-2024,32.8,20.8,0,18,0,Sunny,2024,10,31
01-11-2024,32,19.3,0,17.6,0,Sunny,2024,11,1
02-11-2024,31.7,17.7,0,10.7,0,Sunny,2024,11,2
03-11-2024,31.3,18.2,0,9.3,0,Sunny,2024,11,3
04-11-2024,30.4,17.5,0,9.5,0,Sunny,2024,11,4
05-11-2024,29.4,18.1,0,10.5,0,Sunny,2024,11,5
06-11-2024,30.2,18,0,8.9,0,Sunny,2024,11,6
07-11-2024,30.1,19,0,7.4,0,Sunny,2024,11,7
08-11-2024,30.2,19,0,8.1,0,Sunny,2024,11,8
09-11-2024,30.5,19.6,0,11.4,0,Sunny,2024,11,9
10-11-2024,30.1,19.3,0,9.6,0,Sunny,2024,11,10
11-11-2024,29.8,18.5,0,8,0,Sunny,2024,11,11
12-11-2024,31.1,19,0,15,0,Sunny,2024,11,12
13-11-2024,30,18.8,0,10.5,0,Sunny,2024,11,13
14-11-2024,30,19,0,9.6,0,Sunny,2024,11,14
15-11-2024,29,18.6,0,12.6,0,Sunny,2024,11,15
16-11-2024,28.8,17.5,0,10.5,0,Sunny,2024,11,16
17-11-2024,28.5,18,0,8.9,0,Sunny,2024,11,17
18-11-2024,26.4,15.9,0,7.8,0,Clear Sky,2024,11,18
19-11-2024,25.9,14.2,0,8.7,0,Clear Sky,2024,11,19
20-11-2024,25.9,13.6,0,8.3,0,Clear Sky,2024,11,20
21-11-2024,25.8,13.6,0,7.7,0,Clear Sky,2024,11,21
22-11-2024,26.2,13.9,0,7,0,Clear Sky,2024,11,22
23-11-2024,27.5,14.1,0,6,0,Clear Sky,2024,11,23
24-11-2024,27.6,15.6,0,10.6,0,Clear Sky,2024,11,24
25-11-2024,25.9,15.1,0,11,0,Clear Sky,2024,11,25
26-11-2024,25.5,13.9,0,10.4,0,Clear Sky,2024,11,26
27-11-2024,26,13.6,0,8.1,0,Clear Sky,2024,11,27
28-11-2024,25.5,12.8,0,6.5,0,Clear Sky,2024,11,28
29-11-2024,24.5,12.4,0,5.1,0,Clear Sky,2024,11,29
30-11-2024,24.9,12.4,0,8,0,Clear Sky,2024,11,30
01-12-2024,24.8,14,0,8.1,0,Clear Sky,2024,12,1
02-12-2024,25.8,13.3,0,7.1,0,Clear Sky,2024,12,2
03-12-2024,26.5,13.5,0,10.7,0,Clear Sky,2024,12,3
04-12-2024,25.5,15.2,0,14.2,0,Clear Sky,2024,12,4
05-12-2024,23.6,11.9,0,12.7,0,Clear Sky,2024,12,5
06-12-2024,23.5,11.3,0,12,0,Clear Sky,2024,12,6
07-12-2024,23.1,9.6,0,5,0,Clear Sky,2024,12,7
08-12-2024,22.2,11,1.5,13.1,55,Heavy Drizzle,2024,12,8
09-12-2024,20.2,10.4,0,8.7,0,Clear Sky,2024,12,9
10-12-2024,20,9.8,0,13,0,Clear Sky,2024,12,10
11-12-2024,20.1,8.2,0,10.5,0,Clear Sky,2024,12,11
12-12-2024,20.5,7.7,0,10.1,0,Clear Sky,2024,12,12
13-12-2024,20.6,9.2,0,15.1,0,Clear Sky,2024,12,13
14-12-2024,20.6,8.6,0,12.5,0,Clear Sky,2024,12,14
15-12-2024,21.1,7.2,0,6.5,0,Clear Sky,2024,12,15
16-12-2024,21,7,0,5.9,0,Clear Sky,2024,12,16
17-12-2024,20.6,7.7,0,4.4,3,Cloudy,2024,12,17
18-12-2024,20.9,7.6,0,7.2,3,Cloudy,2024,12,18
19-12-2024,20.8,8,0,8.3,0,Clear Sky,2024,12,19
20-12-2024,23.2,10.2,0,6.5,0,Clear Sky,2024,12,20
21-12-2024,22.1,9.2,0,7.3,1,Pleasant,2024,12,21
22-12-2024,22.5,10.4,0,7.2,3,Cloudy,2024,12,22
23-12-2024,17.6,11.6,1.4,10.1,55,Cold,2024,12,23
24-12-2024,18.6,11.4,0.5,8.9,51,Light Drizzle,2024,12,24
25-12-2024,20.6,10.8,0,7.6,1,Pleasant,2024,12,25
26-12-2024,22.5,9.9,0,4.8,3,Cloudy,2024,12,26
27-12-2024,17,13.8,29.9,11.3,63,Heavy Rainy,2024,12,27
28-12-2024,18,12.2,4.6,7.8,63,Cold,2024,12,28
29-12-2024,18.2,10.6,0,9.6,3,Cloudy,2024,12,29
30-12-2024,18,9.6,0,11,3,Cold,2024,12,30
31-12-2024,16,7.5,0,5.1,3,Cold,2024,12,31
01-01-2025,16.8,7.7,0,9.4,3,Cold,2025,1,1
02-01-2025,18.2,8.4,0,10.1,3,Cloudy,2025,1,2
03-01-2025,19.6,8.6,0,6.1,3,Cloudy,2025,1,3
04-01-2025,21.1,8.4,0,7.3,3,Cloudy,2025,1,4
05-01-2025,18.1,9.1,0,9.1,3,Cloudy,2025,1,5
06-01-2025,18,8.8,4.9,9.3,63,Cold,2025,1,6
07-01-2025,17.5,10.2,0,13.8,3,Cold,2025,1,7
08-01-2025,18.4,8.7,0,11.1,0,Clear Sky,2025,1,8
09-01-2025,18.6,7.9,0,4.9,0,Clear Sky,2025,1,9
10-01-2025,17.9,7.8,0,6.4,3,Cold,2025,1,10
11-01-2025,16.8,7.9,3.9,14.1,61,Cold,2025,1,11
12-01-2025,18,9.8,0.1,6.2,51,Cold,2025,1,12
13-01-2025,19,9.1,0,8.6,3,Cloudy,2025,1,13
14-01-2025,18.2,8.6,0,8.1,0,Clear Sky,2025,1,14
15-01-2025,18.4,9.1,2.9,6.3,61,Rainy,2025,1,15
16-01-2025,18,11.1,0.7,6.2,51,Cold,2025,1,16
17-01-2025,18.9,9.2,0,9.3,0,Clear Sky,2025,1,17
18-01-2025,17.8,7.8,0,8.6,3,Cold,2025,1,18
19-01-2025,21.2,8.9,0,5.5,3,Cloudy,2025,1,19
20-01-2025,21.9,11.7,0,10.2,1,Pleasant,2025,1,20
21-01-2025,21.9,11.1,0,10,0,Clear Sky,2025,1,21
22-01-2025,22.8,10.4,0,6.6,1,Pleasant,2025,1,22
23-01-2025,21.9,11.7,1.6,11.1,61,Rainy,2025,1,23
24-01-2025,20.9,10.4,0,12.9,0,Clear Sky,2025,1,24
25-01-2025,20.8,9,0,11.6,0,Clear Sky,2025,1,25
26-01-2025,21,8.1,0,10.1,0,Clear Sky,2025,1,26
27-01-2025,21.5,7.8,0,9.5,0,Clear Sky,2025,1,27
28-01-2025,22.9,7.9,0,8.3,0,Clear Sky,2025,1,28
29-01-2025,24,10.2,0,9.7,0,Clear Sky,2025,1,29
30-01-2025,24.8,11.3,0,7.6,0,Clear Sky,2025,1,30
31-01-2025,26.2,12.1,0,8.1,3,Cloudy,2025,1,31
01-02-2025,25.5,12.7,0,15.6,3,Cloudy,2025,2,1
02-02-2025,23.6,13.7,0,11.3,2,Pleasant,2025,2,2
03-02-2025,22.8,10.8,1.7,6.5,61,Rainy,2025,2,3
04-02-2025,22.9,12.9,0.7,8.9,53,Drizzle,2025,2,4
05-02-2025,21.4,11.9,0.3,12,51,Light Drizzle,2025,2,5
06-02-2025,21.1,11.4,0,16.8,2,Pleasant,2025,2,6
07-02-2025,20.8,10.6,0,17.3,2,Pleasant,2025,2,7
08-02-2025,23.3,11.1,0,12.6,3,Cloudy,2025,2,8
09-02-2025,25.1,10.8,0,8.1,1,Pleasant,2025,2,9
10-02-2025,27.1,11.6,0,7.1,3,Cloudy,2025,2,10
11-02-2025,27.9,12.2,0,9.5,2,Pleasant,2025,2,11
12-02-2025,25.2,13.6,0,16.2,0,Clear Sky,2025,2,12
13-02-2025,23.6,13.7,0,16.1,0,Clear Sky,2025,2,13
14-02-2025,24.6,12.3,0,14.1,3,Cloudy,2025,2,14
15-02-2025,25.6,13,0,10.3,3,Cloudy,2025,2,15
16-02-2025,26.6,13.4,0,8.4,3,Cloudy,2025,2,16
17-02-2025,28.8,16.2,0,7.9,3,Sunny,2025,2,17
18-02-2025,26.4,16.8,0,9.6,3,Cloudy,2025,2,18
19-02-2025,27,14.1,1,8.5,53,Drizzle,2025,2,19
20-02-2025,23.6,15.1,7.1,16.6,61,Rainy,2025,2,20
21-02-2025,25,13.7,0.4,11.2,51,Light Drizzle,2025,2,21
22-02-2025,23.9,13.5,0,11.9,3,Cloudy,2025,2,22
23-02-2025,25,13.2,0,9.1,0,Clear Sky,2025,2,23
24-02-2025,26.9,13.3,0,10.3,3,Cloudy,2025,2,24
25-02-2025,28.1,14.4,0,7.4,3,Sunny,2025,2,25
26-02-2025,30,17.9,0,8.9,3,Sunny,2025,2,26
27-02-2025,23.4,19.1,1,17.1,53,Drizzle,2025,2,27
28-02-2025,23.4,18.2,3.3,12.9,61,Rainy,2025,2,28
01-03-2025,24,15.5,7.7,15.8,63,Rainy,2025,3,1
02-03-2025,24.5,15.4,0,13.2,0,Clear Sky,2025,3,2
03-03-2025,26.9,12.8,0,7.8,2,Pleasant,2025,3,3
04-03-2025,24.4,15.6,0,17,2,Pleasant,2025,3,4
05-03-2025,22.8,12.6,0,22.7,0,Clear Sky,2025,3,5
06-03-2025,26.5,12.8,0,14.2,0,Clear Sky,2025,3,6
07-03-2025,28.4,12.5,0,9.5,0,Sunny,2025,3,7
08-03-2025,30.1,14.6,0,12,0,Sunny,2025,3,8
09-03-2025,31.8,16.8,0,11.9,0,Sunny,2025,3,9
10-03-2025,31.6,19,0,13.5,3,Sunny,2025,3,10
11-03-2025,34.3,19.5,0,7.1,3,Sunny,2025,3,11
12-03-2025,32.9,19.8,0,12.2,3,Sunny,2025,3,12
13-03-2025,32,21,5.9,14.8,63,Rainy,2025,3,13
14-03-2025,33.2,19,0,13.6,3,Sunny,2025,3,14
15-03-2025,30.3,19,0.5,15,51,Sunny,2025,3,15
16-03-2025,29.9,18,0.1,12.9,51,Sunny,2025,3,16
17-03-2025,28.2,17.5,0,14,3,Sunny,2025,3,17
18-03-2025,29.9,17,0,11.8,1,Sunny,2025,3,18
19-03-2025,32.3,17.7,0,11.9,3,Sunny,2025,3,19
20-03-2025,33,19,0,13.9,0,Sunny,2025,3,20
21-03-2025,32,19.4,0,15.5,0,Sunny,2025,3,21
22-03-2025,31.3,18,0,16.1,1,Sunny,2025,3,22
23-03-2025,32.7,18.5,0,10.3,0,Sunny,2025,3,23
24-03-2025,33.8,20,0,8.5,0,Sunny,2025,3,24
25-03-2025,36.4,20.9,0,9.7,0,Hot Sunny,2025,3,25
26-03-2025,37.9,21.8,0,12.2,0,Hot Sunny,2025,3,26
27-03-2025,36.2,24.1,0,12.8,2,Hot Sunny,2025,3,27
28-03-2025,31,21.8,0,15.5,0,Sunny,2025,3,28
29-03-2025,28.9,16.1,0,15.2,3,Sunny,2025,3,29
30-03-2025,31.5,17.5,0,12.6,3,Sunny,2025,3,30
31-03-2025,33.8,17.5,0,13.5,0,Sunny,2025,3,31
01-04-2025,33.3,19,0,13.6,0,Sunny,2025,4,1
02-04-2025,35.7,18.6,0,11.8,0,Hot Sunny,2025,4,2
03-04-2025,37.4,20.4,0,9.4,3,Hot Sunny,2025,4,3
04-04-2025,37,21.6,0,14.2,0,Hot Sunny,2025,4,4
05-04-2025,35.2,22,0,13.8,1,Hot Sunny,2025,4,5
06-04-2025,38,22,0,10.3,3,Hot Sunny,2025,4,6
07-04-2025,39.9,24.4,0,7.6,2,Hot Sunny,2025,4,7
08-04-2025,39.9,25.2,0,9.7,3,Hot Sunny,2025,4,8
09-04-2025,40.7,26,0,12.5,3,Extreme Hot,2025,4,9
10-04-2025,38.9,26.6,1.4,23.3,61,Hot Sunny,2025,4,10
11-04-2025,34.2,22.5,8.1,25.8,63,Rainy,2025,4,11
12-04-2025,34.8,20.5,1.1,9.9,53,Sunny,2025,4,12
13-04-2025,35.3,21,0,5.6,2,Hot Sunny,2025,4,13
14-04-2025,35.6,22.2,0,10.1,0,Hot Sunny,2025,4,14
15-04-2025,36.6,24.6,0,10,2,Hot Sunny,2025,4,15
16-04-2025,38.2,25.5,0,9.5,1,Hot Sunny,2025,4,16
17-04-2025,40.5,26.2,0,15.8,3,Extreme Hot,2025,4,17
18-04-2025,40.8,25.7,0,15.9,3,Extreme Hot,2025,4,18
19-04-2025,39.9,27.4,0,19.7,1,Hot Sunny,2025,4,19
20-04-2025,40,27,0,17.4,1,Extreme Hot,2025,4,20
21-04-2025,40.3,26.3,0,11.9,3,Extreme Hot,2025,4,21
22-04-2025,39.5,24.5,0,12.2,0,Hot Sunny,2025,4,22
23-04-2025,39.2,23.8,0,13.7,0,Hot Sunny,2025,4,23
24-04-2025,40.3,24.4,0,15.3,0,Extreme Hot,2025,4,24
25-04-2025,41.5,25.3,0,14.3,0,Extreme Hot,2025,4,25
26-04-2025,41.5,26,0,18.8,3,Extreme Hot,2025,4,26
27-04-2025,40.8,28.3,0,11.2,3,Extreme Hot,2025,4,27
28-04-2025,41,26.5,0,17.3,3,Extreme Hot,2025,4,28
29-04-2025,37.5,25,0,15,0,Hot Sunny,2025,4,29
30-04-2025,36.8,26.2,0,12.3,3,Hot Sunny,2025,4,30
01-05-2025,37.5,25.9,0,14.7,3,Hot Sunny,2025,5,1
02-05-2025,28.5,21.7,12.4,13.3,63,Rainy,2025,5,2
03-05-2025,35.3,24,3.4,12.3,63,Hot Sunny,2025,5,3
04-05-2025,34.8,24.4,2,11.5,61,Sunny,2025,5,4
05-05-2025,35.6,24.1,0.1,13.4,51,Hot Sunny,2025,5,5
06-05-2025,34.4,22.2,0.4,19.3,51,Sunny,2025,5,6
07-05-2025,33.2,23.6,0.5,10.7,51,Sunny,2025,5,7
08-05-2025,32.3,23.9,2.7,11.6,63,Sunny,2025,5,8
09-05-2025,37,25,1.1,9.8,55,Hot Sunny,2025,5,9
10-05-2025,37.1,26.5,1.5,18.2,61,Hot Sunny,2025,5,10
11-05-2025,38.2,25.1,0,14,1,Hot Sunny,2025,5,11
12-05-2025,39.5,25.5,0,13.5,1,Hot Sunny,2025,5,12
13-05-2025,41.3,28.1,0,18.7,3,Extreme Hot,2025,5,13
14-05-2025,41.2,28.5,0,16.2,0,Extreme Hot,2025,5,14
15-05-2025,41.8,29.6,0,12.2,0,Extreme Hot,2025,5,15
16-05-2025,42.7,28.8,0,18.1,1,Extreme Hot,2025,5,16
17-05-2025,42.8,29.2,0,19.7,1,Extreme Hot,2025,5,17
18-05-2025,42.1,29.5,0,14.4,1,Extreme Hot,2025,5,18
19-05-2025,42,28.1,0,12.8,1,Extreme Hot,2025,5,19
20-05-2025,42.5,28,0,20.6,3,Extreme Hot,2025,5,20
21-05-2025,43,29.8,0,22.6,3,Extreme Hot,2025,5,21
22-05-2025,37,25,0,14.7,1,Hot Sunny,2025,5,22
23-05-2025,38.2,26.4,1.5,14,61,Hot Sunny,2025,5,23
24-05-2025,37.7,28.5,0.4,16.8,51,Hot Sunny,2025,5,24
25-05-2025,31.1,23,0.4,16.2,51,Sunny,2025,5,25
26-05-2025,35.7,24.1,1.8,15.6,53,Hot Sunny,2025,5,26
27-05-2025,36,26.2,0,8.8,0,Hot Sunny,2025,5,27
28-05-2025,39.5,27.4,0,11.3,2,Hot Sunny,2025,5,28
29-05-2025,40,27.5,0.3,8.8,51,Extreme Hot,2025,5,29
30-05-2025,36.1,27,0,13.2,3,Hot Sunny,2025,5,30
31-05-2025,39.7,26.1,1,14.4,55,Hot Sunny,2025,5,31
01-06-2025,37.3,26.4,4.2,18.6,63,Hot Sunny,2025,6,1
02-06-2025,37,24.1,0.3,10.3,51,Hot Sunny,2025,6,2
03-06-2025,34.6,25.8,0,12.3,3,Sunny,2025,6,3
04-06-2025,36.4,24.5,0.3,19.8,51,Hot Sunny,2025,6,4
05-06-2025,37.2,24.4,0,9.4,2,Hot Sunny,2025,6,5
06-06-2025,37.8,25.9,0,10.2,1,Hot Sunny,2025,6,6
07-06-2025,41.2,28,0,10.4,1,Extreme Hot,2025,6,7
08-06-2025,42.8,29.5,0,14.6,0,Extreme Hot,2025,6,8
09-06-2025,43.7,30,0,16.5,0,Extreme Hot,2025,6,9
10-06-2025,43,30,0,14.4,0,Extreme Hot,2025,6,10
11-06-2025,43.5,30.1,0,11.6,0,Extreme Hot,2025,6,11
12-06-2025,43.1,31.1,0.5,11.7,51,Extreme Hot,2025,6,12
13-06-2025,41.1,31.3,0,13.4,2,Extreme Hot,2025,6,13
14-06-2025,42.8,30.5,0.3,13.5,51,Extreme Hot,2025,6,14
15-06-2025,37.9,29.6,1.3,18.5,53,Hot Sunny,2025,6,15
16-06-2025,32,24.8,25.6,13.8,65,Heavy Rainy,2025,6,16
17-06-2025,33.7,25.1,16.9,11.1,63,Rainy,2025,6,17
18-06-2025,33.2,24,5.3,7.8,55,Rainy,2025,6,18
19-06-2025,32.7,27,0.1,9.9,51,Sunny,2025,6,19
20-06-2025,31.6,25.5,1.2,13.8,53,Sunny,2025,6,20
21-06-2025,34.7,26.2,1.6,7.3,61,Sunny,2025,6,21
22-06-2025,34,28,0.8,8.1,53,Sunny,2025,6,22
23-06-2025,35.7,27.8,0.1,8.6,51,Hot Sunny,2025,6,23
24-06-2025,36.1,27.2,1.1,7.6,51,Hot Sunny,2025,6,24
25-06-2025,32.1,26.5,12.9,12,65,Rainy,2025,6,25
26-06-2025,34.5,26,11.5,11.6,63,Rainy,2025,6,26
27-06-2025,33.7,27.6,0.5,8.8,51,Sunny,2025,6,27
28-06-2025,35.8,25.6,8.3,8.5,63,Rainy,2025,6,28
29-06-2025,33.3,26.1,16.2,12.4,63,Rainy,2025,6,29
30-06-2025,31.7,25.4,17.3,10.1,63,Rainy,2025,6,30
01-07-2025,33.2,25,9.1,10.1,63,Rainy,2025,7,1
02-07-2025,33.2,26.9,1.1,10.3,51,Sunny,2025,7,2
03-07-2025,33.5,26.5,0.9,11,51,Sunny,2025,7,3
04-07-2025,34.2,26.6,0.3,8.4,51,Sunny,2025,7,4
05-07-2025,35.2,26.5,3.4,7.1,61,Hot Sunny,2025,7,5
06-07-2025,35.7,26.7,7.4,8.1,63,Rainy,2025,7,6
07-07-2025,33.2,25.9,13.5,6.6,63,Rainy,2025,7,7
08-07-2025,34,27,0,9.2,3,Sunny,2025,7,8
09-07-2025,31.6,27,14.9,10.2,65,Rainy,2025,7,9
10-07-2025,29.6,25.5,3.6,8.5,53,Sunny,2025,7,10
11-07-2025,31.5,25.5,0.4,4.2,51,Sunny,2025,7,11
12-07-2025,33.5,26.5,2.7,9.3,63,Sunny,2025,7,12
13-07-2025,32.5,26.2,18.6,11,63,Rainy,2025,7,13
14-07-2025,30.5,25.8,17.6,18.7,63,Rainy,2025,7,14
15-07-2025,32.2,25.5,7.3,17.2,63,Rainy,2025,7,15
16-07-2025,32.3,25.2,8.2,11.8,63,Rainy,2025,7,16
17-07-2025,31,26.8,1.4,12.9,53,Sunny,2025,7,17
18-07-2025,31.6,26.4,4.1,18.3,63,Sunny,2025,7,18
19-07-2025,32.2,25.8,0,16.6,3,Sunny,2025,7,19
20-07-2025,34.2,26.1,0,8.8,3,Sunny,2025,7,20
21-07-2025,31.5,26.5,0.4,6.6,51,Sunny,2025,7,21
22-07-2025,34.8,26,0.2,9,51,Sunny,2025,7,22
23-07-2025,33.2,27,1.2,10.5,53,Sunny,2025,7,23
24-07-2025,35.5,25.4,1.5,11.8,53,Hot Sunny,2025,7,24
25-07-2025,36.3,26.5,0.5,10.6,53,Hot Sunny,2025,7,25
26-07-2025,35.3,26.9,2.3,11.7,61,Hot Sunny,2025,7,26
27-07-2025,36.2,28.8,0.9,12.3,51,Hot Sunny,2025,7,27
28-07-2025,36.5,28.1,1.6,9.7,53,Hot Sunny,2025,7,28
29-07-2025,32.8,27.2,3.8,7.6,53,Sunny,2025,7,29
30-07-2025,31.5,26.1,15.3,10.4,63,Rainy,2025,7,30
31-07-2025,31.5,25.3,29.2,9.9,65,Heavy Rainy,2025,7,31
01-08-2025,32,25.5,7.5,10.6,63,Rainy,2025,8,1
02-08-2025,32.4,26,0.9,10.9,53,Sunny,2025,8,2
03-08-2025,33,26.8,0.7,11.8,53,Sunny,2025,8,3
04-08-2025,31,26.1,0.1,12.1,51,Sunny,2025,8,4
05-08-2025,30,26.9,8.3,10.9,63,Rainy,2025,8,5
06-08-2025,32,26.2,0.5,9,51,Sunny,2025,8,6
07-08-2025,33.9,26,0,12.8,3,Sunny,2025,8,7
08-08-2025,33,26.4,0,11.9,3,Sunny,2025,8,8
09-08-2025,30.5,26.1,8.9,7.2,63,Rainy,2025,8,9
10-08-2025,32.1,25.9,1.7,5.9,51,Sunny,2025,8,10
11-08-2025,33.8,26.5,1.6,11.3,61,Sunny,2025,8,11
12-08-2025,33.2,26.3,3.9,11.4,55,Sunny,2025,8,12
13-08-2025,33.3,26.9,0,8.5,3,Sunny,2025,8,13
14-08-2025,29.5,26.3,8.2,7.5,63,Rainy,2025,8,14
15-08-2025,31.6,25.2,4.6,7,61,Sunny,2025,8,15
16-08-2025,31.1,26.4,4.1,8.3,63,Sunny,2025,8,16
17-08-2025,32,27.3,3.6,10.3,63,Sunny,2025,8,17
18-08-2025,31.8,27.1,9,14.2,63,Rainy,2025,8,18
19-08-2025,31.9,26.6,5.4,11.6,63,Rainy,2025,8,19
20-08-2025,32.7,26.8,5.6,12.3,61,Rainy,2025,8,20
21-08-2025,33.5,25.6,13.8,12.8,65,Rainy,2025,8,21
22-08-2025,34.2,25.2,3.3,7.6,61,Sunny,2025,8,22
23-08-2025,32.6,25.6,13.2,11.2,63,Rainy,2025,8,23
24-08-2025,31.1,25.6,11.8,14.7,63,Rainy,2025,8,24
25-08-2025,29,24.4,19.7,15.9,63,Rainy,2025,8,25
26-08-2025,29.9,25,6.7,18,61,Rainy,2025,8,26
27-08-2025,32.5,25.1,1.4,8.4,53,Sunny,2025,8,27
28-08-2025,32.4,25.3,15.5,9.7,63,Rainy,2025,8,28
29-08-2025,31.2,25,12.6,12.2,63,Rainy,2025,8,29
30-08-2025,31.8,26,3.8,12.3,61,Sunny,2025,8,30
31-08-2025,30,24.5,13.1,15.8,63,Rainy,2025,8,31
01-09-2025,29.2,24,31.5,17.5,63,Heavy Rainy,2025,9,1
02-09-2025,27,23.8,21.7,15.6,63,Heavy Rainy,2025,9,2
03-09-2025,29.4,24,14.7,10.4,65,Rainy,2025,9,3
04-09-2025,31.4,24.2,17.7,12,65,Rainy,2025,9,4
05-09-2025,31,25.2,4.8,17,61,Sunny,2025,9,5
06-09-2025,31.2,24.5,13.3,14.1,63,Rainy,2025,9,6
07-09-2025,31.9,24.8,2.3,11,55,Sunny,2025,9,7
08-09-2025,32,25.1,0.7,6.1,51,Sunny,2025,9,8
09-09-2025,32.3,25.8,0.4,10.8,51,Sunny,2025,9,9
10-09-2025,33.2,25.5,0,15.6,3,Sunny,2025,9,10
11-09-2025,32.8,24.7,0,15.2,3,Sunny,2025,9,11
12-09-2025,33.5,24.6,0.2,11.3,51,Sunny,2025,9,12
13-09-2025,35.2,26.2,0.9,11.5,51,Hot Sunny,2025,9,13
14-09-2025,36.5,27,0.2,12.1,51,Hot Sunny,2025,9,14
15-09-2025,36.4,27.3,0,13.3,3,Hot Sunny,2025,9,15
16-09-2025,36.8,27.2,0.1,10.2,51,Hot Sunny,2025,9,16
17-09-2025,36.4,26.7,0.2,9.5,51,Hot Sunny,2025,9,17
18-09-2025,34.9,25,1.6,8.5,53,Sunny,2025,9,18
19-09-2025,35.5,26.8,0.7,11.5,51,Hot Sunny,2025,9,19
20-09-2025,36.2,26.8,0,14.8,1,Hot Sunny,2025,9,20
21-09-2025,36.3,25.4,0,14.4,1,Hot Sunny,2025,9,21
22-09-2025,36.8,26.1,0,16,0,Hot Sunny,2025,9,22
23-09-2025,36.7,26.1,0,16.7,1,Hot Sunny,2025,9,23
24-09-2025,36,25.8,0,15.6,0,Hot Sunny,2025,9,24
25-09-2025,36.2,25.9,0,13.5,0,Hot Sunny,2025,9,25
26-09-2025,37,25.8,0,14,0,Hot Sunny,2025,9,26
27-09-2025,38.7,27.1,0.1,6.1,51,Hot Sunny,2025,9,27
28-09-2025,36.5,28.3,0,13.5,1,Hot Sunny,2025,9,28
29-09-2025,36.2,27.8,0.2,8.6,51,Hot Sunny,2025,9,29
30-09-2025,34.8,24.4,8,14,63,Rainy,2025,9,30
01-10-2025,33.5,24.5,2.8,13.7,63,Sunny,2025,10,1
02-10-2025,32.4,24.4,1,9.1,51,Sunny,2025,10,2
03-10-2025,33.5,25,0,8.2,3,Sunny,2025,10,3
04-10-2025,34.6,26.3,0.1,12.2,51,Sunny,2025,10,4
05-10-2025,33.9,23.6,0.7,14,53,Sunny,2025,10,5
06-10-2025,29.1,22.2,14.6,14.3,63,Rainy,2025,10,6
07-10-2025,28.5,20.6,5.2,9.8,63,Rainy,2025,10,7
08-10-2025,25.7,20.4,0.2,9.2,51,Light Drizzle,2025,10,8
09-10-2025,28.2,20.5,0.4,8.7,51,Sunny,2025,10,9
10-10-2025,28.5,19.4,0,7.4,0,Sunny,2025,10,10
11-10-2025,29,19.2,0,9.3,1,Sunny,2025,10,11
12-10-2025,30.6,20.5,0,9.9,1,Sunny,2025,10,12
13-10-2025,31.7,20.4,0,5.4,0,Sunny,2025,10,13
14-10-2025,32,21.1,0,5.1,0,Sunny,2025,10,14
15-10-2025,31.9,21.1,0,6,0,Sunny,2025,10,15
16-10-2025,31.6,20.1,0,6.9,0,Sunny,2025,10,16
17-10-2025,32.2,20.4,0,6.3,0,Sunny,2025,10,17
18-10-2025,33.2,21.6,0,5.5,0,Sunny,2025,10,18
19-10-2025,33.6,23,0,10.1,2,Sunny,2025,10,19
20-10-2025,33.1,22.8,0,8.5,0,Sunny,2025,10,20
21-10-2025,30.4,22.7,0.4,7.1,51,Sunny,2025,10,21
22-10-2025,32,23.5,0,9.2,1,Sunny,2025,10,22
23-10-2025,31.8,21.1,0,9.7,0,Sunny,2025,10,23
24-10-2025,32.2,20.1,0,6.5,0,Sunny,2025,10,24
25-10-2025,31.7,19.6,0,6.4,0,Sunny,2025,10,25
26-10-2025,31.5,18.9,0,7.1,3,Sunny,2025,10,26
27-10-2025,30.2,20.2,0,14.3,3,Sunny,2025,10,27
28-10-2025,26.6,21.2,0,6.9,3,Cloudy,2025,10,28
29-10-2025,29.2,20.2,0,8.6,3,Sunny,2025,10,29
30-10-2025,27.3,22.5,0.1,6.3,51,Light Drizzle,2025,10,30
31-10-2025,30.3,21.4,0.1,6.9,51,Sunny,2025,10,31
01-11-2025,30.9,20.8,0,10.2,0,Sunny,2025,11,1
02-11-2025,29.4,19.2,0,12.8,0,Sunny,2025,11,2
03-11-2025,30.5,17.9,0,14.1,0,Sunny,2025,11,3
04-11-2025,28.6,18.9,0,11,3,Sunny,2025,11,4
05-11-2025,29.5,18.9,0,10.9,1,Sunny,2025,11,5
06-11-2025,26,15.8,0,10.7,0,Clear Sky,2025,11,6
07-11-2025,27.2,14.8,0,10,0,Clear Sky,2025,11,7
08-11-2025,26.8,13.9,0,10.7,0,Clear Sky,2025,11,8
09-11-2025,26.8,14.1,0,9.3,0,Clear Sky,2025,11,9
10-11-2025,27,13.9,0,8.8,3,Cloudy,2025,11,10
11-11-2025,27.4,13.6,0,10.6,0,Clear Sky,2025,11,11
12-11-2025,27.5,14,0,12.8,0,Clear Sky,2025,11,12
13-11-2025,26.2,13.1,0,9.9,0,Clear Sky,2025,11,13
